"","H9_B001275","A15_B001277","L6_B001355","O16_B000762","P12.MAA000530.3_8_M.1.1","D11_B002441","M11.B003281.3_39_F.1.1","O9_B003804","E13.B003281.3_39_F.1.1","H20_B001618","E7_B002990","M2_B000750","H17_B002990","O7_D045853","F13.MAA001875.3_39_F.1.1","J7_B001265","J20_B000840","P2_B002346","B16_B000120","P8.B002777.3_39_F.1.1","H12_B002879","D22_B000268","J12_B002346","B19.MAA000487.3_10_M.1.1","C5_B000485_S53.mus","G6.MAA000590.3_9_M.1.1","C3_B003863","A16_B000492_S100.mus","M4.B000971.3_39_F.1.1","B22_B003792","N20_B001218","I11_B000762","K14.MAA000592.3_9_M.1.1","E6_B000265","P6_B001275","G11_B003847","K16_B001277","F18_B003847","P4_B001261","J3_B000266","A2_B001397","B3.B001176.3_56_F.1.1","O21.D041911.3_8_M.1.1","D3_B000342","N19.D041914.3_8_M.1.1","M19.MAA000607.3_9_M.1.1","E7.D041911.3_8_M.1.1","D5_D045853","K18_B000263","H6.MAA000526.3_9_M.1.1","L4.MAA000526.3_9_M.1.1","L14_B003863","I21_B001220","A2.D041911.3_8_M.1.1","F19_B001354","E13.MAA000603.3_10_M.1.1","M4_B002879","A1_B002847","L18.B002309.3_57_F.1.1","I10.MAA000611.3_8_M.1.1","I1_B002346","C11_B001356","B8.B003291.3_39_F.1.1","A7_B001356","D19.MAA000605.3_10_M.1.1","H19.MAA000937.3_8_M.1.1","I11_B002466","J8_B000930","E20.D042253.3_9_M.1.1","D13_B003792","G16.MAA001847.3_39_F.1.1","D22.MAA000891.3_10_M.1.1","K6_D045315","C2_B001277","O15_B001220","A16_B002995","D11_B000848","G20_B001356","P5_B000841","O20_B002503","J18.D041911.3_8_M.1.1","P10_B002984","C22.MAA000496.3_10_M.1.1","M7_B000485_S295.mus","B16_B000930","E9_B000342","H20_B000930","M4_B003029","E7_B001369","L11.D041904.3_10_M.1.1","H14.B002309.3_57_F.1.1","N3_B002847","P12_D045315","K18.MAA001867.3_39_F.1.1","G16_B003235","B20.MAA001632.3_56_F.1.1","A1_B001355","H9.MAA000583.3_9_M.1.1","L13.D042253.3_9_M.1.1","C8.MAA000776.3_10_M.1.1","O1_B001369","K7_B000843","L11_B003847","A5.D042474.3_8_M.1.1","P18_B000836","A12_B003235","F4.D041904.3_10_M.1.1","D1_B002352","G5_B001620","L13_B001382","B16.D042186.3_8_M.1.1","M8_B002845","F13.MAA001871.3_39_F.1.1","B12.MAA000572.3_8_M.1.1","G4.B002777.3_39_F.1.1","B9_B003921","E12_B000830","K20_B001732","O9.MAA000609.3_8_M.1.1","L9_B000754","C1_B002443","I17_B000266","F22.B000166.3_56_F.1.1","M6_B002847","L1_B000762","O21.MAA000583.3_9_M.1.1","I12.D042186.3_8_M.1.1","M10_B001732","M20_B002452","L4.B002435.3_39_F.1.1","C18_B001277","N17.MAA000530.3_8_M.1.1","N8.MAA001871.3_39_F.1.1","L15_B001355","O6_B000930","L12_B002466","P1_B001277","B7.D042474.3_8_M.1.1","K15_D045318","K1.MAA001871.3_39_F.1.1","A12_B000266","F4_B001277","P1_B002840","K14.B000167.3_56_F.1.1","O11_B000762","J2_B000846","I11.MAA000530.3_8_M.1.1","O1_B001061","K8_B000342","I3.MAA001539.3_56_F.1.1","D19_B000841","G22_B000930","E2_B000843","O16_B000846","L20.D043522.3_39_F.1.1","J3.MAA000611.3_8_M.1.1","F13_B002847","L12_B000263","C19_B000930","C4_B000762","H12_B003029","O13_B002346","G6.MAA000545.3_8_M.1.1","M15_B002503","I15_B003847","C15.D041904.3_10_M.1.1","K12_B000927","I9_B003235","D20.MAA000612.3_9_M.1.1","O4.MAA000909.3_10_M.1.1","I20_B003863","K9_B000265","D18_B001732","I19.D041894.3_9_M.1.1","D5.MAA000559.3_8_M.1.1","K9_B001369","G7_B003029","I21.MAA001872.3_39_F.1.1","B6_B000263","C5_B001354","H17_B003030","B17_D045318","H9.B000826.3_39_F.1.1","O15.MAA000607.3_9_M.1.1","O21.MAA001539.3_56_F.1.1","L21.MAA000573.3_9_M.1.1","I16_B002346","B3.MAA001632.3_56_F.1.1","A9_B000485_S9.mus","L1.D041904.3_10_M.1.1","N9_B000485_S21.mus","G17.MAA001632.3_56_F.1.1","L19_B002995","E13.D042186.3_8_M.1.1","I21_B002982","K21_B001218","L15_B000266","H21_B002838","L14_B002847","M21_B002508","I9.MAA000605.3_10_M.1.1","P22_D045342","P22_B000843","N18_B001382","M19.D043522.3_39_F.1.1","G21_B003847","M4_D045315","G10_MAA001700_S190.mus","G12_B002258","B20_B002452","G7_B003017","C18_B001265","C9.D042186.3_8_M.1.1","C15_B000848","N18.D042475.3_9_M.1.1","N1.D042473.3_10_M.1.1","K21_B002881","O1_B002881","H1_B002879","K5_B002466","I4_B002508","D18.B001176.3_56_F.1.1","G17_B001620","O21.MAA000559.3_8_M.1.1","I1.B000168.3_57_F.1.1","K15.B003292.3_39_F.1.1","D22_B002441","E17_B001397","M8_D045853","F16.B002435.3_39_F.1.1","M21.MAA000592.3_9_M.1.1","H5_B000266","A17_B002875","M12_MAA001700_S36.mus","F17_B002838","L15_B003294","I4.MAA000776.3_10_M.1.1","K6_B000848","O7_B002352","J2_B001732","K2_B002843","C20_B001060","L4_B002875","L9.MAA000573.3_9_M.1.1","H3.MAA000592.3_9_M.1.1","I9_B000956_S69.mus","A7.D042186.3_8_M.1.1","O1.MAA000592.3_9_M.1.1","B20.MAA001875.3_39_F.1.1","N22.D041904.3_10_M.1.1","I6.MAA001875.3_39_F.1.1","J3.MAA000607.3_9_M.1.1","I1.MAA000909.3_10_M.1.1","C13_B001356","O20.MAA000605.3_10_M.1.1","D3_B003017","A21_B001060","I6_B003921","F22_B001397","M1.MAA000570.3_8_M.1.1","E13_B001358","H6.MAA000487.3_10_M.1.1","M5.MAA000559.3_8_M.1.1","P16.MAA000570.3_8_M.1.1","K16_B000265","I19.MAA000583.3_9_M.1.1","B13_B003030","P3_B000268","L22_B003029","A20.B002769.3_39_F.1.1","L2.B000971.3_39_F.1.1","C5.MAA000604.3_10_M.1.1","A6_B001277","M10_D045318","H9_B001218","C14_B000754","P14.MAA001871.3_39_F.1.1","E16_B003792","J14_B001382","I10_B003226","A15_B003904","P3.MAA000870.3_10_M.1.1","M4.MAA001867.3_39_F.1.1","J19.MAA000611.3_8_M.1.1","K19.MAA000590.3_9_M.1.1","O5_B002990","F6.MAA000909.3_10_M.1.1","E8_B003007","K10.B002775.3_39_F.1.1","J8.MAA000603.3_10_M.1.1","K11_B001277","J6_B002881","H10_B000485_S178.mus","K3_B000268","H8.MAA001632.3_56_F.1.1","M20_B002352","I17.D041894.3_9_M.1.1","B17.MAA001875.3_39_F.1.1","D14.MAA001867.3_39_F.1.1","D17_B003804","P10_B003847","N3_B000342","B20.MAA000603.3_10_M.1.1","E4_B003863","N5_B001732","I9_D045853","O18_B002443","P7_B001356","D17_B003294","K4.MAA000526.3_9_M.1.1","M4.MAA000617.3_10_M.1.1","N20_B001354","E10.MAA001871.3_39_F.1.1","P3_MAA001690_S15.mus","M10_B003017","H2_B003863","C6_B003017","G15_B002443","K20.B002777.3_39_F.1.1","N8_B001061","O13_B002838","C4_B001217","A6.B000610.3_56_F.1.1","H4_D045342","K6_B002503","M11_B000828","M3_B002843","O2.MAA000590.3_9_M.1.1","B8_B000750","J9_B001369","H20.D041911.3_8_M.1.1","L8.B000971.3_39_F.1.1","M14_B003235","F12.MAA000617.3_10_M.1.1","C16.D041914.3_8_M.1.1","H2.D041914.3_8_M.1.1","D15.MAA000937.3_8_M.1.1","N22_B003908","L5_B002346","P6_B003235","K15.B000166.3_56_F.1.1","J19.B003281.3_39_F.1.1","M19.MAA001872.3_39_F.1.1","I3_B001275","H15_B003904","L4_B000120","K21.MAA000573.3_9_M.1.1","N15.MAA000559.3_8_M.1.1","K10_B001618","J5_B000843","P10.MAA000922.3_9_M.1.1","E15_B003974","M15_B001620","B22.MAA000487.3_10_M.1.1","O19_B000927","G7_B000266","C2.MAA000612.3_9_M.1.1","O14.D042475.3_9_M.1.1","K12_B001394","L22_B001277","K21_B002503","M22.B000971.3_39_F.1.1","G19.D042186.3_8_M.1.1","P20.MAA000870.3_10_M.1.1","N2_B001217","L6.MAA000922.3_9_M.1.1","N22.MAA000609.3_8_M.1.1","H16_B000843","N12_B000828","H10.B003291.3_39_F.1.1","I1.MAA000526.3_9_M.1.1","K11.MAA000487.3_10_M.1.1","B11.B000971.3_39_F.1.1","N3_B001275","H17.D041911.3_8_M.1.1","F16_B001732","H6.MAA000603.3_10_M.1.1","M2_B000843","B16_B001732","B3_B001356","M6.B002777.3_39_F.1.1","H8_B000927","E17.MAA001867.3_39_F.1.1","L17.B002435.3_39_F.1.1","F1_B002258","J20_B000851","O1_B000846","O5_B001397","J13_D045324","L10.MAA001872.3_39_F.1.1","A11.MAA001867.3_39_F.1.1","C8_B003847","K16_B001354","E8_B002508","M3_B001061","P11.MAA000891.3_10_M.1.1","A15.B002777.3_39_F.1.1","F4_B003029","N7_B001732","P19_B001261","C20.B002777.3_39_F.1.1","D13_B000342","F8_B001354","H12_B001244","P16_B002881","H17.D041904.3_10_M.1.1","E13_B001382","D11.MAA001871.3_39_F.1.1","B2.B003292.3_39_F.1.1","G12_B002982","O3_B000750","E12_B003235","B4_B000265","B5.D042474.3_8_M.1.1","C8_B002875","M6_B000851","P1.MAA000604.3_10_M.1.1","H22.B001176.3_56_F.1.1","J14_B002503","G18_B001265","H10_B000482","L16.MAA000559.3_8_M.1.1","K3_D045342","O11.D041904.3_10_M.1.1","L15_B000762","E22.B002769.3_39_F.1.1","M13_D045324","F4_B001397","K9.MAA000617.3_10_M.1.1","M1_B002443","K13_B000266","J3_B001218","P22_B003263","J22_B002845","F11.D042186.3_8_M.1.1","A11.MAA000617.3_10_M.1.1","K6_B001265","B18_B000263","P3_B002452","I8_B003294","M19.D042473.3_10_M.1.1","D19_B001275","C5_B000840","O3.B000610.3_56_F.1.1","O15_B003804","P19_B002443","E3_B002875","K7_B000927","E11_B003974","B1_B000841","A10_B001382","E14.B000826.3_39_F.1.1","K12_B001275","O9_B003294","I4.MAA001632.3_56_F.1.1","D10_B001356","N7.MAA000496.3_10_M.1.1","I7_B000754","N9_B000120","D1_B000852","M4_B000754","P2_B002879","G14.MAA000487.3_10_M.1.1","L22_B003017","K1_D045342","H21.MAA000909.3_10_M.1.1","I6_B003847","P11.MAA000530.3_8_M.1.1","N8_B001382","I22.MAA000559.3_8_M.1.1","E8.MAA001632.3_56_F.1.1","G11.MAA000559.3_8_M.1.1","N14.B002436.3_39_F.1.1","G6.MAA001875.3_39_F.1.1","N16_B001354","F22_B000492_S226.mus","L4.D041911.3_8_M.1.1","E21_B002452","E1_D045367","N22.D042186.3_8_M.1.1","D17_B002988","M4.B003281.3_39_F.1.1","J18_B000268","H20_B003974","H11_B002847","I12_B001358","L15_B003030","K6_B003908","C12_B000930","E9_B003007","I10.B002436.3_39_F.1.1","E21_B000754","I8_B000120","O2.MAA000612.3_9_M.1.1","J4_B002518","A3.MAA000590.3_9_M.1.1","J16_B002838","O8.MAA000530.3_8_M.1.1","A5_B000120","C14_B000848"
"Abcf1",0,0.322299792490552,0.0388128241833692,0,0.687945181272912,1.03160084997122,0,0,0,0,0,1.09316814224851,1.3283431776277,0,0,0,0,0.415990668194739,0.0987841440796958,0.330192346135744,0.528344312386258,1.78363922649713,0,0.697988098776594,0,0,0,0,0,0,1.33096347199541,0,0,0,0,0,0,0,0,2.74308725014714,0,0,0.0220926670942093,0,0.633168293174754,0,1.81166427189696,0,0,0,0,0,0,1.3793394125244,0,0,1.15596825887468,0,0.550430548123667,1.23958698753767,0.192934214697888,0,0.417269207094125,3.88560045531244,0.579860420350027,0,0,1.16409343366686,0.126696023993285,0,3.34418598308138,0,0,2.25794573292877,0,1.52979324835627,0,2.2029923418483,0,0,0,0.00225519027559636,0,0,0,0.864280049534598,0.0193580087878958,0.0856302866249019,0,1.31278219304735,0,0,1.37935463362014,2.20555934400655,0,0,0,0,0,0,0,0,0,0.808709602048741,0.849992584976602,0,2.16615025164325,0,0,1.43137606016426,1.51995189781168,0.817111543323999,0.228484601387639,2.06871529013942,0.544091458734482,0,1.8745441611491,0,0.961664311192992,1.50046106044073,1.27035937395499,0.383530815499337,2.15741560541192,0.614217859830309,0.0782251494371192,1.30406803252605,0,0,1.03035089477496,0,0.00694229386979987,0,0.257757821781448,0,0.0213911461037025,2.78435954748581,0,0.0499418690045013,0,1.81241071340868,0,0,0.159317103609244,1.01005245967998,1.65720016229847,0,1.14870916024699,0,0,0.241265208200866,0,0,0,0,0,0,0.672140292859057,0.0228929470951445,0.052752216803354,0.4668218540868,0.832636251950617,1.05749442477845,0,0,0,0.136692086325392,0.0557838895158892,0,0.698394980806708,0.214627177230408,0,0,0,1.81127527560588,0.3250706217094,0.40604807444215,2.41545259527244,0.0915767978068001,0.335869725247914,0.116776576977405,0.136512249656059,0,0,0,0.0399172085580143,0,0,0.987044062402289,1.27182062756016,0.0625038293096703,0,1.01165982452955,2.21026087519692,0,0,1.08388981717867,0,0.0294682179952985,1.34239236290646,0,2.27169967442182,0,1.76161996984407,0.565281484849915,0.624105086150686,0,0,0,0,0.673311810620463,0,2.55848709858973,1.81756654472346,0.171352943558693,0,0,1.2732730722933,1.43106374708318,2.67586711738088,0,0.300220624600672,0,0,0,0.70471635126233,0,0.324058947454995,0.00688369431499498,0,1.17503980676468,0.608360900609107,0.460527772155203,0,0,1.80618095147581,0,1.28872536160032,0,0,0,0.86226170373735,0,0.0160448436633119,0,4.93712627329086,0.772980081048351,0.0318011019504239,0,0.605737732180648,0.0444232565778237,0.655755582686668,0.728057463970698,0.188116004341171,0,0,0,1.61104041540404,0,3.49774753833322,0,0,0.402917458634206,0,0,0,1.35956864737614,0,1.32487383964696,0.442802225941704,0.520248879342902,1.10356790395234,3.89331086465218,0,0,0.698838582499838,2.16877490599111,0.373430430815949,0,1.59212232780949,0,0,1.71065211870374,0,0.376399800711408,0,1.63093572942544,0.54011040536216,1.07244880032207,0.0383485324001393,0,0,0,0,0,1.4420896570811,0,0.175094881412017,2.44872517160312,1.08306918430452,0,0,1.3654970979705,1.38713610896534,0,3.25847467767434,0,0.0258070416876576,0,0,0,0,0,0,0.463989582970617,0,0,0,0.581904628860581,0,0,0,0,0.0447781581708256,0,3.62258684481912,0,0,0.0359364564702777,0,0,0.808918024777126,1.80985351064228,0,0,0.733878033397948,0.188755013604987,0,0,0.196550975822752,0,1.75434886689969,0,2.57574312325491,0,0,0,0,0,0,0.623225026129631,0,0,0,0.669617075796191,0,0,1.19621264077569,1.30619572763299,0.821979858837149,0,0,0,3.17090538697288,0,0,0,0,0,0,0,0,0.419704731454182,0,0,0.352372161964662,0,0,0.0480937755305474,0,2.15105776586684,0.106769168260633,0,0.0229859690810348,0.214850654003683,0,0.202883516891097,0,0,1.77184757628459,1.12674736380711,0.0575133662103243,0,0,0,0,0,0,3.64217743607991,0,0.0271429235616626,0,2.12964607655034,0,0,0.820216834947109,2.24335300501612,0,1.30726955672757,0,0,0.613163068781213,1.6948682627705,0,0,0.746597322166371,1.44268943503973,0,0.0201114041345587,0,0,0,0,2.67610127348019,0.26366922729837,0,0,0.0990435734903,0.23877392469367,0,2.71481737242099,0.987692006050932,0.940924359914166,0,0,0,5.87134266295547,0,1.24516463916734,0.87126361373167,0.0818860494979847,0,0,0,0,0,0,0,0.0156635530455258,0,4.79720231300918,0,0,0,0,0.555034836404502,3.07326505753957,0,0,0,3.75210814608653,0.767295872113798,0.443678393510874,0.515160608981264,0,0,0,0,1.59316747270411,0.656699568118793,0,0.539610965984002,0.0887819119504697,2.44185521957879,0.326758191997355,0,2.98585709644781,1.44314351535067,0,0.122819041596615,0,0,0,0,3.37580658412786,0,2.9825758510416,0,0,0,0,1.43368116433727,0,0.28594457304867,1.0599043925822,0,0,0,0,0,0
"Abhd12",1.21515733194613,0,1.13876340127824,4.7906529954237,0,0,1.248672689279,0,0.94686926543136,0,0,2.15234860344098,0.944081708703783,0.738918336646174,0,0,1.16728230266227,2.78647927602757,0,0,0,0,0.86036738036918,0.922882670773878,0,0,0,0,0,0,0,1.94819041512582,0.772782002587392,0,1.11385727821308,0,0,0,0,2.44760943256197,0,1.18496437211398,0,0.529588187461959,0.854340350100389,0,0,1.10166063190422,0,0,0,0,0,0.281863623409548,1.06000920607578,1.20918589876774,0,0,0,0,0,0.949062699273012,0.0330975329769055,0.651497429179689,1.25103276843698,0,0,1.66474780444082,0.715171597547934,0,0,0,1.23878926723061,0,0,0,0,1.25963324519941,1.05536542841681,0,2.58004073573966,0,1.53664870963936,0.0423680843626427,0,0,0.0663980547676746,0,0,1.53035004215451,1.67351520408948,0,1.05673778843921,1.647218334952,0,1.64176885346918,0.455396898010143,1.21162726409508,0.132415511775111,0,0,1.21480037289116,0,0,0,0,0.250596175892111,0,1.10242921947385,1.2407358614035,0,0,0.708259089052091,1.05239345014511,0,0.521598977921179,0,0,0,0.608078790237639,2.18871992007761,1.40664588783582,0.0573112891038231,1.36664923331729,1.13847252160656,0,0,0,0,0.137547346248432,1.97400817271434,0.0384062573409706,0,1.10482231291105,1.61985393210083,0,0,0.131874729910569,1.18638418642439,0,0,0,0,1.62232907315364,0.973172591286168,0.0328124514200149,2.66217278444175,1.13324559764388,0,0.416154073376604,1.1096964700042,3.18431076285252,1.03180962553413,0,1.50372187126997,0,0.246634611472555,0.0981805104697708,0,0,0,0.537449959087491,0,0.0383098273671545,0,0,0,0,1.3042866599102,0,0,2.18644704449902,0,1.33737181057513,0,0,0,0,0,0.883709697506792,0,1.0497012067493,1.10016263127363,0,1.952678345123,1.15801630784141,0.908742086785469,0,0,0,0,0.619714438706602,0,0,0,1.03897464557132,0.0339553332636765,0,0,0,0.735840603771303,0,0.0271113527367172,1.18373465767043,0,0,0.887981033127882,0,0,0,0,0,0,0,0,0,0,0,0,1.39443463507991,0,0.824636380236903,1.13954619136356,0,0,1.13268724369156,0,1.25837342494772,1.13714130606187,1.35846981957839,0.707207157255008,0,0,0,0,0,0.266447450562598,2.21790363591921,0,1.82082327237203,0,1.18366320512991,0.464709557665318,1.10560929089954,0.36628054368928,0,0,1.1304953174948,0,0,0.930585923015682,0,0,1.15431773275775,1.27909689684376,3.5762441593593,0.855513379674022,0.0866054268829698,0,1.31639458719966,0.788521641470562,1.99800051779065,0,1.05229053271755,0,7.3751774724797,0,0,0,0,0,1.03875008476608,0,0.927913316689493,1.09740340981701,0,0,0,1.29310696701887,0.00505494029986981,0.50535670431156,0.159832922977158,2.38714577232934,0,1.05132681057649,2.0110319097337,0,0,0,0.791833141224658,0,0,0,0,0,0.0395725978317693,1.06590104699325,0,0,0,0,0.00584291431823271,1.18953982436083,0,0,1.13205812373278,1.5315624619761,1.19790229589827,4.10773649892776,0,1.10063503462048,1.08445861886165,0,0,0,0,0,2.6339895522847,0.0958798299468347,0,0,1.11033848480942,0.2962640340672,0,1.12239484843002,0,2.54788146709397,0.502417836721655,0,0,1.92466685568026,0,0,0.741426537218718,0.606444748210724,1.73443035962318,0,1.14730392979245,1.2146675963242,0,0,1.37916850752351,0,1.06051809370278,1.12532951342427,4.47788288924387,0.867575986564751,0,1.06521521415781,1.2333323276582,0.30755641760078,0.757651954122009,0,1.46555740770986,0,0,0,1.3856370956204,2.95042249413448,4.78531893189499,0.608400583394565,0,0,0.111575215225123,1.22567751566344,0,0,1.13741888799995,0,0,0,0.780380718235135,0,0.991659224690874,1.98474535821321,0,0.93698557913995,0.852315366531074,0,1.29426220519211,0,0.119165322769691,1.10594568155497,2.03110744736744,0,0,0,0,0.740855059171705,0,0.713392283531706,0,1.16022879929543,0,1.08484678685522,0,0.59818187245304,0,0,0,0,0.612172818138939,1.134495490634,1.18613371052077,0,0.0487238970603243,0.172272185033118,0.557326821992574,0.926277128946611,0,0,2.06595814975849,0,0,1.87249392610473,0,1.0010113151151,1.20566742090161,0,0,0,0,0,0.589813342216229,1.52796824510688,0,0.80592043017915,0,0.994228968832958,0,0,0.0129372747788027,0,0,0,1.11344967318504,0,1.51564227631937,0,0.0138323193475225,0,0.436596481914234,1.04221358278452,0,3.07387447720602,0,0,0,0,1.2723181440123,0.768639360001788,0.847589177729656,0.937239989637306,0,0,0.450343122753898,0,0,0,0.0709225983528739,0.70745448402456,0,1.10361647266412,0,0,0.0951734173853737,0,0.135696454069404,0.815490251014415,0,1.31575467338214,0,0,1.09731063458966,1.01147796588271,2.0835000559732,0,3.25220910436396,0,0,0.104417961242378,1.05853735901213,0,0,0,1.09036176982776,9.07241067057747,0,0,0,1.87029338962094,0,0,0,1.19781205501975,1.2686639570984,0,0,2.3097571226879,3.55267064045967
"Acaa1a",0,0,1.8811348715929,1.69825173746711,2.4290238413274,0.808090695872691,0,0,0,2.90392683911893,0,0,1.24640004594219,0,0,0,0,1.30184463225949,0,1.29564509625116,1.8635822808937,0,1.13566728973135,0.994157727521828,0,0,0,0,2.22485737267724,0,1.27612405024771,1.22018536504726,0,0,0,2.64773389222506,0,0,0,1.88959168245122,0,0,1.20592183008491,0.0188764479386437,0.84461050125367,0,1.14043768536342,0,0.872497996657819,0,0,0,2.31045401300196,0.503998438052228,0,0,0,0.188456750989239,0,0,0,0,0,0,0,2.23511999393198,0,0,0.73055576223187,0,0,0,0,0,0.787727412733896,0,0,0,0,0,0,0,2.60074014355577,0.71174211827131,1.13511168703671,0.00930243281655306,0.0772791184365776,0.5927633274518,0,1.49133604747785,1.10353645044801,0.0904854458741459,0,0.71505200871539,0,0.640388454492827,0,0,0.0188868603569054,1.60008430253684,0,0,2.38662973883329,1.86295501037459,1.02141844362606,0,0,2.04993706754278,1.92564425079757,0.812123768689653,0.102643797438844,1.19522362301953,0.810614590825669,0,1.24015311682037,2.44495389956557,1.20781470496349,0,0,1.3338394874682,1.61114296109372,1.1099138254799,0.977574860993744,1.39723592822276,1.29631178981636,1.03046786047153,1.14719352648227,0,0.300927688184522,1.05432631806715,1.02716269205289,0,2.14200342514711,0,0,0,0,0.895357751087555,0,0.377269483703917,2.41043585994834,0,0,0.96515107504018,1.34631643912252,0,1.07113753060149,0,0,0,0,1.9162140378329,0,0,0,0,0.625376208756755,0,0,0,0,1.17416452668468,1.97555947021104,0,0,0.454093296906954,2.73644128742581,1.27966708106053,1.14994782562629,0,0,0,0,1.51536628477444,0,0.00633496569029178,0,0.0887570974454347,1.12119227573375,0,1.12481814274418,0,0,0.121012147181371,1.911439477873,0.110447451689517,1.46070640867903,0.90793952896241,0.154538606461374,0,0,1.15919117449062,0,0,0,0.188642111083007,1.88089489024256,1.00096874735911,0.883478855538514,0,0.270625170417318,0,0,0.207506176963258,0,0,0,0,2.04802040917992,0,0,0,1.21264913850519,0,1.83862744159678,0,2.75711989662555,0,1.15076017027949,0.768215639995095,0,0,0,0,0,0,0,1.23737618227079,0,0,0,0,1.08516181468567,0.302447476773158,0.976037045381053,0,1.87649634574163,1.63327024896508,0,0,0,0,0,0,2.13892122992623,0.857007415730627,2.4290638683429,0.174634212142036,0,0,1.32410022199397,0,0,0,0,0,0.40402847087717,0,0.00917487354527815,0,0,1.18030010474949,0,0,0,2.75524747137209,0.0292115284257724,1.83088588169874,1.77727931691864,0,0.0146695827512621,2.27552077895737,0,0.0445922467982908,1.65082783026815,0.872333653887885,1.38475387324398,0,0.858109003921039,0.889247447844705,0,0.551024625968711,1.40173953640658,1.62690832837711,2.62194840860359,1.54316747792564,0,0,3.92133524208616,1.69680398501926,0,0,1.99530852477499,1.82285141547086,0,0,1.80593252050625,0.559361229054473,0,0,0,0.21515464373213,0,0,1.53391593621878,0,0.254387662432355,0,0,0.35113370550875,0,0,0,0.24850038823568,0,0,0,0.904152946591567,0,0,0.0126114838777485,0,0.699046541330739,0,0,0,0.502649380874821,0,0.0380360285441864,0,1.23677567609131,0,0,0.0802351880700976,1.44740846276089,0.726912955072011,0.484082863996421,0,0.619139995643677,2.9367298684339,0.831129626109157,1.53711616978978,1.24078447011013,0,2.4877235971664,0.859336519132374,0,0,0,1.11223895625029,0,0,0,0.373484182927328,0,0,2.27604627518151,1.84984575953745,0,0,0,0,0,0,0,0.202762300874324,0,0,0,0,0,0.901341253638459,0,0,0.355699779830873,1.27544245571538,0.561880197753505,0,0,0,0,1.93787124655059,0.897117259119966,0,0,0,0,0.692927942340232,0.00675742874125259,1.29957831195511,1.3217532339003,0,0,2.14778349619726,0,0,1.00154394463968,0,0,1.20129592892372,1.86527055977926,1.96893637132842,0.0488052875158876,0.905239505872674,0.682369770691169,0.493950704675519,1.27667049293321,1.02299603497913,0,1.0072200486859,1.44389689750987,0,0,1.24795262258025,2.32702653464685,0,0,0.0242535917456521,0,0,0,0,0,1.28227806693574,0.344903175756703,0,1.01357847060582,0,0,0,0,0,0,0.600710680505133,0,0,0,1.12921628314891,2.18370157553627,1.36281120857892,0,0,1.51340127304145,1.32492962639862,0,0,1.01015389573881,2.58463519979872,0,0,0.462938553385411,0,0.396398405784086,0,0,0,0,0,0,0,0.592543417127093,0.700661394421518,0.880133098603482,3.04191668297841,0,0.771884200269166,1.51239323185779,0.0182321061434285,0.744957935466416,0,1.28127767695678,0.925477808485525,1.62355639459458,0.781690412818837,2.10885137468929,0,1.28293031137563,0,0,0,1.41071020675164,0,0,0,0,0,0.930310325454636,0,0,2.68014188990835,0,1.42310881130231,0,1.41902434094486,0,1.20519753935495,0.00786368303479723,0,0,0
